,song_name,song_id,artist_name,artist_id,alb_name,alb_id,song_likes,debut_date,artist_type,artist_gender,artist_nationality
607,이젠 남이야 (Feat. Baby-J Of Jewelry),1996934.0,김경록 (V.O.S),57528.0,People & People,444358.0,11118,2008.12.16,솔로,남성,대한민국
608,Bubble Pop!,3468048.0,현아,449401.0,Bubble Pop!,1324851.0,34825,2010,솔로,여성,대한민국
609,I'm Not Cool,33244575.0,현아,449401.0,I’m Not Cool,10555397.0,42996,2010,솔로,여성,대한민국
610,A Bitter Day (Feat. 용준형 & G.NA),3462710.0,현아,449401.0,A Bitter Day (Feat. 용준형 & G.NA),1320466.0,15239,2010,솔로,여성,대한민국
611,사랑이 맞을거야,7975242.0,윤미래,1654.0,사랑이 맞을거야,2656414.0,47624,2001,솔로,여성,미국
612,잊었니...,1575512.0,윤미래,1654.0,t 3 YOONMIRAE,345409.0,13995,2001,솔로,여성,미국
613,너의 얘길 들어줄게,5690942.0,윤미래,1654.0,후아유 - 학교 2015 OST Part 3,2317731.0,38187,2001,솔로,여성,미국
614,별이 빛나는 밤,30937275.0,마마무 (Mamamoo),750053.0,Yellow Flower,10145303.0,179083,2014,그룹,여성,대한민국
615,음오아예 (Um Oh Ah Yeh),5743804.0,마마무 (Mamamoo),750053.0,Pink Funky,2324685.0,116634,2014,그룹,여성,대한민국
616,고고베베 (gogobebe),31668491.0,마마무 (Mamamoo),750053.0,White Wind,10261306.0,86504,2014,그룹,여성,대한민국
617,딩가딩가 (Dingga),33001672.0,마마무 (Mamamoo),750053.0,딩가딩가 (Dingga),10505830.0,69815,2014,그룹,여성,대한민국
618,Wind flower,31457611.0,마마무 (Mamamoo),750053.0,BLUE;S,10227568.0,72373,2014,그룹,여성,대한민국
619,Decalcomanie (데칼코마니),30079086.0,마마무 (Mamamoo),750053.0,MEMORY,10012900.0,156234,2014,그룹,여성,대한민국
620,HIP,32175937.0,마마무 (Mamamoo),750053.0,reality in BLACK,10351886.0,138528,2014,그룹,여성,대한민국
621,너나 해 (Egotistic),31189241.0,마마무 (Mamamoo),750053.0,RED MOON,10185416.0,126214,2014,그룹,여성,대한민국
622,오래된 노래,3894276.0,스탠딩 에그,467880.0,오래된 노래,2148596.0,249316,2010,그룹,남성,대한민국
623,남자도... 어쩔 수 없다.,1592906.0,EVAN 에반 (유호석),221072.0,Hard To Breath,347254.0,12570,2007.03.13,솔로,남성,대한민국
624,물끄러미,1666161.0,지아,227595.0,Voice Of Heaven,353752.0,24475,2007,솔로,여성,대한민국
625,속상해서 (술 한잔 해요 Part.2),3656320.0,지아,227595.0,속상해서,2054891.0,13876,2007,솔로,여성,대한민국
626,내마음별과같이 (Feat. KCM),1666162.0,지아,227595.0,Voice Of Heaven,353752.0,12808,2007,솔로,여성,대한민국
627,가끔,7865089.0,지아,227595.0,그녀는 예뻤다 OST Part.2,2641976.0,41657,2007,솔로,여성,대한민국
628,니가 길게 혼자면 좋겠어,31905105.0,지아,227595.0,니가 길게 혼자면 좋겠어,10303424.0,17269,2007,솔로,여성,대한민국
629,사랑해 미안해,1902384.0,지아,227595.0,로드무비,389107.0,12181,2007,솔로,여성,대한민국
630,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),34298496.0,베이식 (Basick),241227.0,쇼미더머니 10 Episode 3,10784974.0,122916,2000,솔로,남성,대한민국
631,"08베이식 (Feat. 염따, punchnello)",34331507.0,베이식 (Basick),241227.0,쇼미더머니 10 Semi Final,10793912.0,28468,2000,솔로,남성,대한민국
632,불치병 (Feat. Masta Wu),602014.0,휘성 (Realslow),10577.0,For The Moment,41866.0,11106,2002,솔로,남성,대한민국
633,사랑은 맛있다♡,1727368.0,휘성 (Realslow),10577.0,Eternal Essence Of Music,357587.0,21583,2002,솔로,남성,대한민국
634,눈물길,3684693.0,휘성 (Realslow),10577.0,해를 품은 달 OST Part.3,2069126.0,7899,2002,솔로,남성,대한민국
635,일생을 (Remake),602461.0,휘성 (Realslow),10577.0,For The Moment,41866.0,1460,2002,솔로,남성,대한민국
636,Against All Odds (CF - 투싼 휘성 편),1146735.0,휘성 (Realslow),10577.0,Against All Odds,316744.0,1230,2002,솔로,남성,대한민국
637,별이 지다..,1943049.0,휘성 (Realslow),10577.0,With All My Heart And Soul,399300.0,6051,2002,솔로,남성,대한민국
638,누구와 사랑을 하다가,602302.0,휘성 (Realslow),10577.0,For The Moment,41866.0,4838,2002,솔로,남성,대한민국
639,7 Days,602432.0,휘성 (Realslow),10577.0,For The Moment,41866.0,5106,2002,솔로,남성,대한민국
640,살아서도.. 죽어서도..,1939569.0,휘성 (Realslow),10577.0,바람의 나라 OST,398971.0,7440,2002,솔로,남성,대한민국
641,다쳐도 좋아,1727369.0,휘성 (Realslow),10577.0,Eternal Essence Of Music,357587.0,6230,2002,솔로,남성,대한민국
642,라 라 라,1484165.0,SE7EN,33513.0,Se7olution,330464.0,6783,2003,솔로,남성,대한민국
643,내가 노래를 못해도,3691429.0,SE7EN,33513.0,Se7en New Mini Album,2072673.0,19670,2003,솔로,남성,대한민국
644,난 알아요 (Feat. Teddy),1123711.0,SE7EN,33513.0,24 / 7,315002.0,831,2003,솔로,남성,대한민국
645,잘할게,1484166.0,SE7EN,33513.0,Se7olution,330464.0,7989,2003,솔로,남성,대한민국
646,Crazy,657254.0,SE7EN,33513.0,Crazy (Single),46415.0,350,2003,솔로,남성,대한민국
647,비행소녀,1580618.0,마골피,220287.0,비행소녀,345968.0,25153,2007.03.25,솔로,여성,대한민국
648,이 노래가 클럽에서 나온다면,31576009.0,우디 (Woody),673033.0,이 노래가 클럽에서 나온다면,10245121.0,136130,2011,솔로,남성,대한민국
649,대충 입고 나와,31835421.0,우디 (Woody),673033.0,대충 입고 나와,10291606.0,62759,2011,솔로,남성,대한민국
650,모해 (mohae) (Feat. 볼빨간사춘기),30431400.0,San E,402526.0,모해 (mohae),10064916.0,25863,2010.09.13,솔로,남성,대한민국
651,못먹는 감 (Sour Grapes),7933703.0,San E,402526.0,못먹는 감,2651133.0,70234,2010.09.13,솔로,남성,대한민국
652,Me You (Feat. 백예린 Of 15&),5674119.0,San E,402526.0,양치기 소년,2313106.0,96173,2010.09.13,솔로,남성,대한민국
653,한여름밤의 꿀,4681146.0,San E,402526.0,"San E, 레이나 Project Single '한여름밤의 꿀'",2260223.0,176133,2010.09.13,솔로,남성,대한민국
654,Do It For Fun,7991734.0,San E,402526.0,Do It For Fun,2658634.0,8914,2010.09.13,솔로,남성,대한민국
655,Hi Ya Ya 여름날,863192.0,동방신기 (TVXQ!),108316.0,2005 Summer: Hi Ya Ya (여름날) (Single),304259.0,8067,2004.01.14,그룹,남성,대한민국
656,너희들 것이니까 (I Wish...),863194.0,동방신기 (TVXQ!),108316.0,2005 Summer: Hi Ya Ya (여름날) (Single),304259.0,5305,2004.01.14,그룹,남성,대한민국
657,주문-MIROTIC (Clean Ver.),1928828.0,동방신기 (TVXQ!),108316.0,The 4th Album ‘MIROTIC’,397972.0,6642,2004.01.14,그룹,남성,대한민국
658,O -正.反.合.(정반합),1459875.0,동방신기 (TVXQ!),108316.0,O -正.反.合. (정반합),328098.0,9618,2004.01.14,그룹,남성,대한민국
659,천년연가 (千年戀歌),1750994.0,동방신기 (TVXQ!),108316.0,태왕사신기 OST,359657.0,4404,2004.01.14,그룹,남성,대한민국
660,풍선 (Balloons),1459885.0,동방신기 (TVXQ!),108316.0,O -正.反.合. (정반합),328098.0,28431,2004.01.14,그룹,남성,대한민국
661,여행기,1750942.0,동방신기 (TVXQ!),108316.0,여행기 (旅行記),359652.0,2783,2004.01.14,그룹,남성,대한민국
662,여인의 향기,1114170.0,씨야,181679.0,여인의 향기,314286.0,11028,2006,그룹,여성,대한민국
663,사랑의 인사,1645081.0,씨야,181679.0,Lovely Sweet Heart,352046.0,19475,2006,그룹,여성,대한민국
664,사랑하기 때문에 (Feat. SG워너비),1119896.0,씨야,181679.0,여인의 향기,314286.0,11564,2006,그룹,여성,대한민국
665,미워요,1558954.0,씨야,181679.0,All Star,343446.0,4450,2006,그룹,여성,대한민국
666,결혼할까요,1645082.0,씨야,181679.0,Lovely Sweet Heart,352046.0,8275,2006,그룹,여성,대한민국
667,Promise U,1114173.0,씨야,181679.0,여인의 향기,314286.0,5415,2006,그룹,여성,대한민국
668,Hot Girl,1931407.0,씨야,181679.0,Brilliant Change,398227.0,2320,2006,그룹,여성,대한민국
669,구두,1114171.0,씨야,181679.0,여인의 향기,314286.0,5888,2006,그룹,여성,대한민국
670,미친 사랑의 노래,1314788.0,씨야,181679.0,투명인간 최장수 OST,322386.0,6237,2006,그룹,여성,대한민국
671,그 사람이 나를 사랑해요,1645087.0,씨야,181679.0,Lovely Sweet Heart,352046.0,6232,2006,그룹,여성,대한민국
672,보라빛 밤 (pporappippam),32725022.0,선미,22938.0,보라빛 밤 (pporappippam),10452354.0,94129,2013,솔로,여성,대한민국
673,누아르 (Noir),31644106.0,선미,22938.0,누아르 (Noir),10256841.0,39367,2013,솔로,여성,대한민국
674,사이렌 (Siren),31286161.0,선미,22938.0,WARNING,10200838.0,133142,2013,솔로,여성,대한민국
675,꼬리 (TAIL),33309138.0,선미,22938.0,꼬리 (TAIL),10568886.0,32784,2013,솔로,여성,대한민국
676,주인공,30838076.0,선미,22938.0,주인공,10128855.0,111127,2013,솔로,여성,대한민국
677,주마등 (Feat. 우혜미),5779688.0,리쌍,103289.0,주마등,2329392.0,40085,2002,그룹,남성,대한민국
678,Ballerino,1637914.0,리쌍,103289.0,Black Sun,351473.0,87893,2002,그룹,남성,대한민국
679,광대 (Feat. B.M.K),971441.0,리쌍,103289.0,Library Of Soul,308473.0,59117,2002,그룹,남성,대한민국
680,챔피언 (Feat. 정인),2017256.0,리쌍,103289.0,백아절현,463051.0,13646,2002,그룹,남성,대한민국
681,누구를 위한 삶인가,1174158.0,리쌍,103289.0,사생결단 (누구를 위한 삶인가) OST,316961.0,2337,2002,그룹,남성,대한민국
682,Hands Up,3448185.0,2PM,259822.0,Hands Up,1312258.0,17664,2008.09.04,그룹,남성,대한민국
683,우리집,5738546.0,2PM,259822.0,NO.5,2323974.0,80197,2008.09.04,그룹,남성,대한민국
684,10점 만점에 10점,1921365.0,2PM,259822.0,Hottest Time Of The Day,396131.0,12577,2008.09.04,그룹,남성,대한민국
685,Only You (Winter Special),1990658.0,2PM,259822.0,Only You (Winter Special),438661.0,2035,2008.09.04,그룹,남성,대한민국
686,다시 여기 바닷가,32790516.0,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819.0,다시 여기 바닷가,10462799.0,239522,2020.07.11,그룹,혼성,대한민국
687,그 여름을 틀어줘,32814383.0,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819.0,그 여름을 틀어줘,10467129.0,91165,2020.07.11,그룹,혼성,대한민국
688,여름 안에서 by 싹쓰리 (Feat. 황광희),32768945.0,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819.0,여름 안에서 by 싹쓰리,10459197.0,99622,2020.07.11,그룹,혼성,대한민국
689,We don't talk together (Feat. 기리보이) (Prod. SUGA),31908033.0,헤이즈 (Heize),751611.0,We don't talk together,10303989.0,136208,2010,솔로,여성,대한민국
690,첫눈에,31495659.0,헤이즈 (Heize),751611.0,첫눈에,10233243.0,74424,2010,솔로,여성,대한민국
691,Jenga (Feat. Gaeko),30939452.0,헤이즈 (Heize),751611.0,바람,10145963.0,122092,2010,솔로,여성,대한민국
692,헤픈 우연,33503722.0,헤이즈 (Heize),751611.0,HAPPEN,10611845.0,181433,2010,솔로,여성,대한민국
693,내가 더 나빠,30939454.0,헤이즈 (Heize),751611.0,바람,10145963.0,69558,2010,솔로,여성,대한민국
694,비도 오고 그래서 (Feat. 신용재),30492279.0,헤이즈 (Heize),751611.0,/// (너 먹구름 비),10074454.0,301794,2010,솔로,여성,대한민국
695,돌아오지마 (Feat. 용준형 Of 비스트),8143111.0,헤이즈 (Heize),751611.0,돌아오지마,2679308.0,192676,2010,솔로,여성,대한민국
696,비가 오는 날엔 (2021),33759183.0,헤이즈 (Heize),751611.0,비가 오는 날엔 (2021),10670618.0,73950,2010,솔로,여성,대한민국
697,밤하늘의 저 별처럼,32955381.0,헤이즈 (Heize),751611.0,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙),10496604.0,44381,2010,솔로,여성,대한민국
698,저 별,30132701.0,헤이즈 (Heize),751611.0,저 별,10020656.0,149071,2010,솔로,여성,대한민국
699,괜찮냐고,30939453.0,헤이즈 (Heize),751611.0,바람,10145963.0,57695,2010,솔로,여성,대한민국
700,Hot Summer,3440448.0,f(x),428501.0,'Hot Summer' f(x) 1st Album Repackage,1306051.0,39316,2009.09.05,그룹,여성,대한민국
701,4 Walls,7900822.0,f(x),428501.0,4 Walls - The 4th Album,2646918.0,104676,2009.09.05,그룹,여성,대한민국
702,피노키오 (Danger),3366160.0,f(x),428501.0,'피노키오' f(x) The 1st Album,1248368.0,25989,2009.09.05,그룹,여성,대한민국
703,미련한 가슴아,1667441.0,이수 (엠씨더맥스),214784.0,개와 늑대의 시간 OST,353827.0,14402,2008,솔로,남성,대한민국
704,My Way,30721801.0,이수 (엠씨더맥스),214784.0,돈꽃 OST Part.1,10110396.0,157053,2008,솔로,남성,대한민국
705,"그러나, 밤",30416232.0,이수 (엠씨더맥스),214784.0,inhale,10062642.0,16376,2008,솔로,남성,대한민국
706,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),32871975.0,규현 (KYUHYUN),205880.0,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),10478925.0,115226,2006,솔로,남성,대한민국
707,화려하지 않은 고백,32508146.0,규현 (KYUHYUN),205880.0,슬기로운 의사생활 OST Part 4,10412335.0,80589,2006,솔로,남성,대한민국
708,우리가 사랑한 시간,5756651.0,규현 (KYUHYUN),205880.0,너를 사랑한 시간 OST Part.1,2326443.0,35481,2006,솔로,남성,대한민국
709,다시 만나는 날 (Goodbye for now),30434161.0,규현 (KYUHYUN),205880.0,다시 만나는 날 (Goodbye for now),10065291.0,52259,2006,솔로,남성,대한민국
710,사랑을 했다 (LOVE SCENARIO),30859584.0,iKON,895741.0,Return,10132945.0,323582,2010,그룹,남성,대한민국
711,덤앤더머 (DUMB & DUMBER),7991610.0,iKON,895741.0,WELCOME BACK,2658619.0,43798,2010,그룹,남성,대한민국
712,취향저격,7854179.0,iKON,895741.0,WELCOME BACK,2640151.0,157643,2010,그룹,남성,대한민국
713,지못미,7931712.0,iKON,895741.0,WELCOME BACK,2640151.0,62660,2010,그룹,남성,대한민국
714,리듬 타 (RHYTHM TA),7870705.0,iKON,895741.0,WELCOME BACK,2640151.0,72245,2010,그룹,남성,대한민국
715,이별길 (GOODBYE ROAD),31331745.0,iKON,895741.0,NEW KIDS : THE FINAL,10208358.0,101589,2010,그룹,남성,대한민국
716,왜 또,7991611.0,iKON,895741.0,WELCOME BACK,2658619.0,28082,2010,그룹,남성,대한민국
717,BLING BLING,30427693.0,iKON,895741.0,NEW KIDS : BEGIN,10064402.0,33104,2010,그룹,남성,대한민국
718,아니라고,7991612.0,iKON,895741.0,WELCOME BACK,2658619.0,29035,2010,그룹,남성,대한민국
719,벌떼 (B-DAY),30427694.0,iKON,895741.0,NEW KIDS : BEGIN,10064402.0,27591,2010,그룹,남성,대한민국
720,불협화음 (Feat. AKMU) (Prod. GRAY),34331506.0,Mudd the student,2757382.0,쇼미더머니 10 Semi Final,10793912.0,80351,2010,솔로,남성,대한민국
721,가슴 아파도,848156.0,환희,1928.0,패션 70s OST,303224.0,23966,2009.10.22,솔로,남성,대한민국
722,내사람,1928051.0,환희,1928.0,베토벤 바이러스 OST,397893.0,33097,2009.10.22,솔로,남성,대한민국
723,가지마,3676975.0,환희,1928.0,빠담빠담 OST Part.3,2064930.0,3600,2009.10.22,솔로,남성,대한민국
724,U R Man,1967001.0,SS501,170541.0,SS501 스페셜 앨범,419953.0,25659,2005,그룹,남성,대한민국
725,경고,863656.0,SS501,170541.0,SS501,304287.0,2124,2005,그룹,남성,대한민국
726,내 머리가 나빠서,2017349.0,SS501,170541.0,꽃보다 남자 OST,463151.0,41555,2005,그룹,남성,대한민국
727,Unlock,1493040.0,SS501,170541.0,SS501 S.T 01 NOW,331727.0,721,2005,그룹,남성,대한민국
728,U R Man (Remix),2019197.0,SS501,170541.0,U R Man (Remix Edition),464856.0,923,2005,그룹,남성,대한민국
729,Feel My Rhythm,34772475.0,Red Velvet (레드벨벳),780066.0,‘The ReVe Festival 2022 - Feel My Rhythm’,10894554.0,137023,2014.08.04,그룹,여성,대한민국
730,Bad Boy,30864993.0,Red Velvet (레드벨벳),780066.0,The Perfect Red Velvet - The 2nd Album Repackage,10134032.0,188125,2014.08.04,그룹,여성,대한민국
731,짐살라빔 (Zimzalabim),31872859.0,Red Velvet (레드벨벳),780066.0,‘The ReVe Festival’ Day 1,10297980.0,76652,2014.08.04,그룹,여성,대한민국
732,Psycho,32273582.0,Red Velvet (레드벨벳),780066.0,‘The ReVe Festival’ Finale,10368053.0,231527,2014.08.04,그룹,여성,대한민국
733,Rookie,30227054.0,Red Velvet (레드벨벳),780066.0,Rookie - The 4th Mini Album,10035026.0,140200,2014.08.04,그룹,여성,대한민국
734,Dumb Dumb,7847861.0,Red Velvet (레드벨벳),780066.0,The Red - The 1st Album,2639273.0,105560,2014.08.04,그룹,여성,대한민국
735,RBB (Really Bad Boy),31460625.0,Red Velvet (레드벨벳),780066.0,RBB - The 5th Mini Album,10228030.0,73450,2014.08.04,그룹,여성,대한민국
736,빨간 맛 (Red Flavor),30512671.0,Red Velvet (레드벨벳),780066.0,The Red Summer - Summer Mini Album,10077879.0,243373,2014.08.04,그룹,여성,대한민국
737,피카부 (Peek-A-Boo),30736437.0,Red Velvet (레드벨벳),780066.0,Perfect Velvet - The 2nd Album,10112486.0,170604,2014.08.04,그룹,여성,대한민국
738,Queendom,33805289.0,Red Velvet (레드벨벳),780066.0,Queendom - The 6th Mini Album,10680450.0,116809,2014.08.04,그룹,여성,대한민국
739,Ice Cream Cake,5629148.0,Red Velvet (레드벨벳),780066.0,The 1st Mini Album 'Ice Cream Cake',2309156.0,119105,2014.08.04,그룹,여성,대한민국
740,러시안 룰렛 (Russian Roulette),9634954.0,Red Velvet (레드벨벳),780066.0,Russian Roulette - The 3rd Mini Album,2709585.0,181627,2014.08.04,그룹,여성,대한민국
741,세가지 소원 (Wish Tree),7983803.0,Red Velvet (레드벨벳),780066.0,세가지 소원 (Wish Tree) - WINTER GARDEN,2657579.0,44684,2014.08.04,그룹,여성,대한민국
742,봄 (feat. 산다라박),31663597.0,박봄 (Park Bom),439341.0,Spring,10260433.0,95655,2009,솔로,여성,대한민국
743,Don't Cry,3373007.0,박봄 (Park Bom),439341.0,Don't Cry,1254063.0,29831,2009,솔로,여성,대한민국
744,I Do,600126.0,비,17671.0,It's Raining,42127.0,22730,2002,솔로,남성,대한민국
745,Rainism (Clean Ver.),1939100.0,비,17671.0,Rainism,398518.0,4226,2002,솔로,남성,대한민국
746,I'm Coming (Feat. Tablo),1472024.0,비,17671.0,Rain's World,328756.0,1412,2002,솔로,남성,대한민국
747,Love Story,1935599.0,비,17671.0,Rainism,398518.0,16072,2002,솔로,남성,대한민국
748,It's Raining,600942.0,비,17671.0,It's Raining,42127.0,6393,2002,솔로,남성,대한민국
