,song_name,song_id,artist_name,artist_id,alb_name,alb_id,song_likes
851,사랑해요 사랑해요,3482503.0,럼블피쉬,108951.0,사랑해요 사랑해요,1335564.0,2697
852,으라차차,891878.0,럼블피쉬,108951.0,Have A Nice Dream,305668.0,19986
853,링마벨 (Ring My Bell),5767424.0,걸스데이,482762.0,Girl's Day Love Second Album,2327866.0,46564
854,한번만 안아줘,3472249.0,걸스데이,482762.0,Everyday,1328051.0,10607
855,I'll Be Yours,30324427.0,걸스데이,482762.0,GIRL'S DAY EVERYDAY #5,10049173.0,35880
856,반짝반짝,3319849.0,걸스데이,482762.0,Girl's Day Party #3,1211952.0,27487
857,사랑은 늘 도망가,34061322.0,임영웅,994944.0,신사와 아가씨 OST Part.2,10735654.0,170930
858,우리들의 블루스,34908740.0,임영웅,994944.0,IM HERO,10923444.0,72701
859,다시 만날 수 있을까,35008524.0,임영웅,994944.0,IM HERO,10923444.0,57460
860,이제 나만 믿어요,32508053.0,임영웅,994944.0,내일은 미스터트롯 우승자 특전곡,10412319.0,157384
861,어느 60대 노부부이야기,32397381.0,임영웅,994944.0,내일은 미스터트롯 트롯 에이드 베스트,10391899.0,75954
862,그대라는 사치,33652821.0,임영웅,994944.0,사랑의 콜센타 PART62,10644845.0,43476
863,바램,32323330.0,임영웅,994944.0,내일은 미스터트롯 예선곡 베스트,10377157.0,66929
864,무지개,35008525.0,임영웅,994944.0,IM HERO,10923444.0,46403
865,다시 사랑한다면 (김필 Ver.),33514925.0,임영웅,994944.0,사랑의 콜센타 PART56,10614238.0,49799
866,아버지,35008527.0,임영웅,994944.0,IM HERO,10923444.0,40864
867,손이 참 곱던 그대,35008526.0,임영웅,994944.0,IM HERO,10923444.0,38890
868,잊었니,33606505.0,임영웅,994944.0,사랑의 콜센타 PART60,10633915.0,41348
869,A bientot,35008528.0,임영웅,994944.0,IM HERO,10923444.0,39536
870,사랑해 진짜,35008531.0,임영웅,994944.0,IM HERO,10923444.0,39396
871,연애편지,35008532.0,임영웅,994944.0,IM HERO,10923444.0,38184
872,별빛 같은 나의 사랑아,33337651.0,임영웅,994944.0,별빛 같은 나의 사랑아,10575005.0,74809
873,인생찬가,35008534.0,임영웅,994944.0,IM HERO,10923444.0,38954
874,HERO,33036660.0,임영웅,994944.0,HERO,10513079.0,75073
875,끝사랑,33630420.0,임영웅,994944.0,사랑의 콜센타 PART61,10639384.0,39052
876,사랑역,35008529.0,임영웅,994944.0,IM HERO,10923444.0,37782
877,사랑해요 그대를,35008533.0,임영웅,994944.0,IM HERO,10923444.0,37531
878,사랑했나봐,837567.0,윤도현,923.0,Difference,301886.0,108815
879,十二夜 (십이야),1492286.0,애즈원,100093.0,이별이  남기는 12가지 눈물,331674.0,9684
880,Holiday,1680196.0,애즈원,100093.0,Holiday,354921.0,472
881,Only U (Feat. 동해 Of 슈퍼주니어),3678008.0,애즈원,100093.0,Only U (Feat. 동해 Of 슈퍼주니어),2065367.0,2233
882,다시 내 곁으로,1587897.0,애즈원,100093.0,우리가 알고 있는 사랑이야기 다섯,346839.0,884
883,White Love Story,1668393.0,애즈원,100093.0,커피프린스 1호점 OST,353908.0,7851
884,순정마초,3467461.0,파리돼지앵 (정형돈 & 정재형),550440.0,무한도전 서해안 고속도로 가요제,1324270.0,9010
885,뿜뿜,30816860.0,모모랜드 (MOMOLAND),1221596.0,GREAT!,10124822.0,150447
886,신청곡 (Feat. SUGA of BTS),31571110.0,이소라,983.0,신청곡 (Feat. SUGA of BTS),10244499.0,219429
887,이제 그만,638571.0,이소라,983.0,눈썹달,45034.0,17841
888,Tears,638568.0,이소라,983.0,눈썹달,45034.0,7850
889,Track 8,2007071.0,이소라,983.0,이소라 7집,454053.0,12165
890,전부 너였다,1108584.0,노을,105623.0,전부 너였다,313823.0,60711
891,함께,7985298.0,노을,105623.0,응답하라 1988 OST Part.7,2657764.0,75163
892,그리워 그리워,3585793.0,노을,105623.0,그리움,2024088.0,75309
893,살기 위해서,3633511.0,노을,105623.0,빠담빠담 OST Part.1,2044412.0,41509
894,늦은 밤 너의 집 앞 골목길에서,32156286.0,노을,105623.0,늦은 밤 너의 집 앞 골목길에서,10348811.0,197417
895,이별밖에,7946059.0,노을,105623.0,이별밖에,2652515.0,32173
896,너는 어땠을까,31403156.0,노을,105623.0,별,10219296.0,108502
897,만약에 말야 (전우성 Solo),3953196.0,노을,105623.0,TIME FOR LOVE,2165918.0,93290
898,I Promise You,1657561.0,"원티드, 이정",227316.0,7DAYZ & WANTED,353036.0,7948
899,이게 나라는 남자야,1502237.0,프리스타일,100144.0,Rainbow Duet Vol.3,332861.0,5600
900,수취인 불명,1575129.0,프리스타일,100144.0,수취인불명,345359.0,54792
901,Fight Club (Feat. 장한이),1756658.0,프리스타일,100144.0,Fight Club,360053.0,121
902,"그렇게 너를 사랑해 (Feat. 장한이, Steve)",1674222.0,프리스타일,100144.0,그렇게 너를 사랑해,354350.0,577
903,FEARLESS,35009233.0,LE SSERAFIM (르세라핌),3092950.0,FEARLESS,10939458.0,65184
904,베짱이 찬가,3675692.0,써니힐,229494.0,The Grasshoppers,2064311.0,29765
905,Midnight Circus,3422448.0,써니힐,229494.0,Midnight Circus,1292552.0,17235
906,두근두근,3405381.0,써니힐,229494.0,최고의 사랑 OST Part.3,1278756.0,31286
907,세월의 흔적 다 버리고,632780.0,신화,100078.0,Winter Story 2004-05,44592.0,6530
908,천생연분,632779.0,신화,100078.0,Winter Story 2004-05,44592.0,3339
909,"말해줘 (Feat. 한예슬, 혜령)",632788.0,신화,100078.0,Winter Story 2004-05,44592.0,1552
910,Venus,3745234.0,신화,100078.0,The Return,2097929.0,22399
911,붉은 노을,632785.0,신화,100078.0,Winter Story 2004-05,44592.0,1906
912,잠 못 드는 밤 비는 내리고,632778.0,신화,100078.0,Winter Story 2004-05,44592.0,2261
913,신인류의 사랑,632782.0,신화,100078.0,Winter Story 2004-05,44592.0,1664
914,오늘같은 밤이면,632783.0,신화,100078.0,Winter Story 2004-05,44592.0,1752
915,How Do I Say,632791.0,신화,100078.0,Winter Story 2004-05,44592.0,3313
916,Love Shot,31492319.0,EXO,724619.0,LOVE SHOT - The 5th Album Repackage,10232781.0,187249
917,Sing For You,7971052.0,EXO,724619.0,"SING FOR YOU - 겨울 스페셜 앨범, 2015",2655828.0,128402
918,Tempo,31399721.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,198816
919,불공평해 (Unfair),7971051.0,EXO,724619.0,"SING FOR YOU - 겨울 스페셜 앨범, 2015",2655828.0,118506
920,LOVE ME RIGHT,5721440.0,EXO,724619.0,LOVE ME RIGHT - The 2nd Album Repackage,2321827.0,190327
921,CALL ME BABY,5644620.0,EXO,724619.0,The 2nd Album 'EXODUS',2311397.0,160694
922,Girl x Friend,7971053.0,EXO,724619.0,"SING FOR YOU - 겨울 스페셜 앨범, 2015",2655828.0,78925
923,첫 눈,4352438.0,EXO,724619.0,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2219671.0,183068
924,트라우마 (Trauma),31492321.0,EXO,724619.0,LOVE SHOT - The 5th Album Repackage,10232781.0,75223
925,Gravity,31399726.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,101450
926,발자국 (On the snow),7971054.0,EXO,724619.0,"SING FOR YOU - 겨울 스페셜 앨범, 2015",2655828.0,71033
927,Wait,31492322.0,EXO,724619.0,LOVE SHOT - The 5th Album Repackage,10232781.0,81010
928,Universe,30806536.0,EXO,724619.0,"Universe - 겨울 스페셜 앨범, 2017",10122917.0,195478
929,닿은 순간 (Ooh La La La),31399725.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,96122
930,24/7,31399728.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,97477
931,Sign,31399724.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,88811
932,여기 있을게 (Smile On My Face),31399731.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,87257
933,가끔 (With You),31399727.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,83315
934,Damage,31399730.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,82616
935,후폭풍 (Bad Dream),31399729.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,81726
936,TENDER LOVE,5721441.0,EXO,724619.0,LOVE ME RIGHT - The 2nd Album Repackage,2321827.0,94763
937,오아시스 (Oasis),31399722.0,EXO,724619.0,DON'T MESS UP MY TEMPO - The 5th Album,10218750.0,87600
938,LIGHTSABER,7926003.0,EXO,724619.0,LIGHTSABER,2650063.0,59746
939,너도 나처럼,3731994.0,2am,253866.0,F.Scott Fitzgerald's Way Of Love,2092046.0,25753
940,내꺼였는데,3731993.0,2am,253866.0,F.Scott Fitzgerald's Way Of Love,2092046.0,8391
941,이노래,1901874.0,2am,253866.0,이노래,389351.0,28824
942,투명한 눈물,1741110.0,먼데이 키즈 (Monday Kiz),175155.0,Incompletion,358827.0,5067
943,사랑이 식었다고 말해도 돼,31829536.0,먼데이 키즈 (Monday Kiz),175155.0,사랑이 식었다고 말해도 돼,10290621.0,122853
944,흰눈,34397419.0,먼데이 키즈 (Monday Kiz),175155.0,흰눈,10809753.0,37506
945,남자야,1563629.0,먼데이 키즈 (Monday Kiz),175155.0,El Condor Pasa,342340.0,13660
946,가을 안부,30669593.0,먼데이 키즈 (Monday Kiz),175155.0,가을 안부,10102177.0,169489
947,빙빙빙 (Feat. 써니사이드 챙),3475250.0,먼데이 키즈 (Monday Kiz),175155.0,소울트레인(Soul Train) Part.2,1330452.0,4871
948,Another Day,31924110.0,먼데이 키즈 (Monday Kiz),175155.0,호텔 델루나 OST Part.1,10306744.0,74626
949,Bye Bye Bye,993956.0,먼데이 키즈 (Monday Kiz),175155.0,MondayKiz First One…Bye,309799.0,16184
950,"사랑 못해, 남들 쉽게 다 하는 거",33002813.0,먼데이 키즈 (Monday Kiz),175155.0,"사랑 못해, 남들 쉽게 다 하는 거",10506084.0,38813
951,미행,3641162.0,먼데이 키즈 (Monday Kiz),175155.0,The Ballad,2047469.0,14901
952,사랑한단 거짓말은 안 할래,33303943.0,먼데이 키즈 (Monday Kiz),175155.0,사랑한단 거짓말은 안 할래,10567720.0,12623
953,녹슨 가슴,1741111.0,먼데이 키즈 (Monday Kiz),175155.0,Incompletion,358827.0,6951
954,새 살,1552384.0,먼데이 키즈 (Monday Kiz),175155.0,El Condor Pasa,342340.0,13454
955,Never Say Goodbye,1923548.0,먼데이 키즈 (Monday Kiz),175155.0,Recollection,396351.0,5510
956,사랑은 다 그런거래요,3759927.0,양파,3854.0,Together,2106226.0,21629
957,사랑..그게 뭔데,1634717.0,양파,3854.0,The Windows Of My Soul,351184.0,34796
958,그대를 알고,1634719.0,양파,3854.0,The Windows Of My Soul,351184.0,10799
959,전쟁이야,3669673.0,엠블랙,436980.0,MBLAQ 4th Mini Album '100%Ver.',2058166.0,10847
960,모나리자 (Mona Lisa),3480463.0,엠블랙,436980.0,모나리자,1334167.0,8670
961,낙서,3664053.0,엠블랙,436980.0,MBLAQ 4th Mini Album '100%Ver.',2058166.0,4164
962,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),31853557.0,마크툽 (MAKTUB),566431.0,Red Moon : To You My Light,10294603.0,265754
963,Marry Me,4786735.0,마크툽 (MAKTUB),566431.0,마크툽 프로젝트 Vol.03,2271467.0,205124
964,찰나가 영원이 될 때 (The Eternal Moment),33976677.0,마크툽 (MAKTUB),566431.0,Red Moon : Beyond The Light,10716174.0,68799
965,별을 담은 시 (Ode To The Stars),32906021.0,마크툽 (MAKTUB),566431.0,Red Moon : Ode To The Stars,10486085.0,56353
966,너를 그린 우주 (Insomnia2020) (Feat. 이라온),32556676.0,마크툽 (MAKTUB),566431.0,Red Moon : SUPERNOVA,10422586.0,49386
967,Savage Love (Laxed - Siren Beat) (BTS Remix),32962258.0,Jawsh 685,2868396.0,Savage Love (Laxed - Siren Beat) [BTS Remix],10498123.0,198452
968,하고싶은 말,1479631.0,김태우,182430.0,Solo Special Album,329715.0,24849
969,전혀 (Feat. 우원재) (Prod. GroovyRoom),31019586.0,빈첸,2113204.0,고등래퍼2 Final,10158254.0,93022
970,탓 (Prod. BOYCOLD),31004548.0,빈첸,2113204.0,고등래퍼2 Semi Final,10155857.0,64317
971,GANADARA (Feat. 아이유),34752700.0,박재범,443420.0,GANADARA,10889981.0,121097
972,"All I Wanna Do (K) (Feat. Hoody, Loco)",30049271.0,박재범,443420.0,EVERYTHING YOU WANTED,10008163.0,219131
973,몸매 (MOMMAE) (Feat. Ugly Duck),5708013.0,박재범,443420.0,몸매 (MOMMAE),2320014.0,91746
974,My Last (Feat. 로꼬 & GRAY),5779813.0,박재범,443420.0,My Last,2329416.0,60777
975,얼마나,622662.0,거북이,101463.0,Turtles 3집,43466.0,1246
976,칵테일 사랑,1455695.0,거북이,101463.0,The Land Of Turtles,327689.0,9189
977,비행기,1325050.0,거북이,101463.0,거북이 사요!!,322845.0,90146
978,나랑 같이 걸을래 (바른연애 길잡이 X 적재),33011180.0,적재,771375.0,나랑 같이 걸을래 (바른연애 길잡이 X 적재),10507546.0,128578
979,매일 크리스마스 (Everyday Christmas),34369413.0,다비치,236815.0,매일 크리스마스 (Everyday Christmas),10803363.0,25383
980,우리 사랑했잖아,3654576.0,다비치,236815.0,우리 사랑했잖아,2053887.0,27655
981,너에게 못했던 내 마지막 말은,31804010.0,다비치,236815.0,너에게 못했던 내 마지막 말은,10286309.0,160212
982,화이트(WHITE) (Feat. 박재범),7979764.0,다비치,236815.0,D-MAKE,2657061.0,36999
983,병원에 가다 (이별..) (Song By 민경),1940012.0,다비치,236815.0,병원에 가다,399019.0,10218
984,생각날거야,3699257.0,다비치,236815.0,LOVE CALL (With 다비치),2076258.0,20121
985,두사랑 (Feat. 매드클라운),5628083.0,다비치,236815.0,두사랑,2309174.0,107991
986,꿈처럼 내린,31356799.0,다비치,236815.0,뷰티 인사이드 OST Part.3,10212287.0,55956
987,팡파레,35145136.0,다비치,236815.0,Season Note,10955743.0,31762
988,안녕이라고 말하지마,3536905.0,다비치,236815.0,Love Delight,2008890.0,85834
989,별빛달빛,3424822.0,시크릿,435121.0,별빛달빛,1290562.0,30085
990,사랑은 Move,3573326.0,시크릿,435121.0,Moving In Secret,2020148.0,11859
991,이럴거면 그러지말지 (Feat. Young K),5704397.0,백아연,646173.0,이럴거면 그러지말지,2319508.0,225065
992,Run Devil Run (소녀시대),3765095.0,백아연,646173.0,SBS K팝 스타 Top 5,2108106.0,1789
993,"그리고, 남겨진 것들",3765798.0,넬 (NELL),101094.0,Slip Away,2108570.0,43206
994,마음을 잃다,1454597.0,넬 (NELL),101094.0,Healing Process,327589.0,30585
995,The Ending,3765795.0,넬 (NELL),101094.0,Slip Away,2108570.0,4496
996,Go,3765796.0,넬 (NELL),101094.0,Slip Away,2108570.0,5280
997,In Days Gone By,3765797.0,넬 (NELL),101094.0,Slip Away,2108570.0,5457
998,Standing In The Rain,3765799.0,넬 (NELL),101094.0,Slip Away,2108570.0,8471
999,Cliff Parade,3765802.0,넬 (NELL),101094.0,Slip Away,2108570.0,9672
1000,그날처럼,30755375.0,장덕철,829211.0,그날처럼,10115186.0,247018
1001,알았다면,31510409.0,장덕철,829211.0,알았다면,10235477.0,50790
1002,"시작됐나, 봄",31646298.0,장덕철,829211.0,"시작됐나, 봄",10257142.0,26408
1003,그래도 사랑합니다,1668957.0,일 락,57315.0,그래도 사랑합니다,353965.0,9291
1004,Remember,5781104.0,Apink (에이핑크),534360.0,Pink MEMORY,2329610.0,89821
1005,덤더럼 (Dumhdurum),32528369.0,Apink (에이핑크),534360.0,LOOK,10416723.0,94558
1006,My My,3618293.0,Apink (에이핑크),534360.0,Snow Pink,2037666.0,40038
1007,%% (응응),31542508.0,Apink (에이핑크),534360.0,PERCENT,10239951.0,49140
1008,결국…너잖아,1739510.0,블랙펄,227655.0,결국... 너잖아,358639.0,4286
1009,좋은걸 어떡해,1668465.0,블랙펄,227655.0,Black Pearl (블랙펄),353914.0,2156
1010,Dance Monkey,31979846.0,Tones And I,2742009.0,The Kids Are Coming,10316394.0,172950
1011,bad guy,31701428.0,Billie Eilish,1239008.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",10267565.0,256212
1012,come out and play,31436696.0,Billie Eilish,1239008.0,come out and play,10224354.0,95073
1013,물풍선 (12월 32일 그 이후),1498079.0,별,27033.0,물풍선 (12월 32일 그 이후) (Single),332473.0,354
1014,미워도 좋아,1625777.0,별,27033.0,Her Story,350228.0,5369
1015,가슴은 아니까,1759994.0,별,27033.0,별 special single album,360377.0,470
1016,내 남자의 여자친구,742312.0,별,27033.0,별 2집,301021.0,494
1017,Fly Again,1671174.0,별,27033.0,9회말 2아웃 OST,354132.0,4869
1018,그래도 그대니까,3685828.0,별,27033.0,난폭한 로맨스 OST Part.3,2069747.0,778
1019,미치겠어,3666277.0,틴탑,483581.0,It's,2059007.0,29443
1020,아침부터 아침까지 (ah-ah),5748401.0,틴탑,483581.0,NATURAL BORN TEEN TOP,2325320.0,19044
1021,첫눈처럼 너에게 가겠다,30190630.0,에일리(Ailee),629831.0,도깨비 OST Part.9,10029181.0,345789
1022,Heaven,3701333.0,에일리(Ailee),629831.0,Heaven,2077426.0,87746
1023,Johnny (쟈니),5758243.0,에일리(Ailee),629831.0,Johnny,2326669.0,6410
1024,같은 베개...,1568562.0,테이,51893.0,애인,344501.0,60212
1025,기적 같은 이야기,1959553.0,테이,51893.0,The Note,410352.0,2250
1026,Love Is Feeling,1502238.0,테이,51893.0,Rainbow Duet Vol.3,332861.0,565
1027,내 눈물이 마를 때까지,1754739.0,테이,51893.0,로비스트 OST,359900.0,889
1028,그리움을 사랑한 가시나무,698979.0,테이,51893.0,Ucupracacia,49657.0,12744
1029,위태로운 이야기,1173854.0,박정현,1099.0,위태로운 이야기,316942.0,4961
1030,세상 그 누구보다,3478633.0,박정현,1099.0,스파이 명월 OST Part.2,1332968.0,866
1031,No Break,1941314.0,박정현,1099.0,No Break,399139.0,2651
1032,이브의 경고 (박미경),3478950.0,박정현,1099.0,[나는 가수다] 경연6-1. '이 무대에서 도전하고 싶은 노래',1333251.0,1483
1033,바보 (박효신),3448851.0,박정현,1099.0,[서바이벌 나는 가수다] 경연5-1. '내가 부르고 싶은 노래',1312651.0,2932
1034,겨울비 (시나위),3467657.0,박정현,1099.0,[서바이벌 나는 가수다] 경연5-2. '청중 평가단 추천곡',1324460.0,926
1035,이젠 그랬으면 좋겠네 (조용필),3394454.0,박정현,1099.0,[서바이벌 나는 가수다] 경연3-1. '내가 부르고싶은 남의노래',1270551.0,5932
1036,Against All Odds (CF - 투싼 박정현 편),1140494.0,박정현,1099.0,Against All Odds,316267.0,800
1037,My Story,1756995.0,브라운 아이드 소울,107728.0,"The Wind, The Sea, The Rain",360077.0,44359
1038,밤의 멜로디,7967337.0,브라운 아이드 소울,107728.0,BROWN EYED SOUL 정규 4집 'SOUL COOKE',2655298.0,29814
1039,바람인가요,1756994.0,브라운 아이드 소울,107728.0,"The Wind, The Sea, The Rain",360077.0,15599
1040,HOME,7967344.0,브라운 아이드 소울,107728.0,BROWN EYED SOUL 정규 4집 'SOUL COOKE',2655298.0,22543
1041,오래도록 고맙도록,1756997.0,브라운 아이드 소울,107728.0,"The Wind, The Sea, The Rain",360077.0,21565
1042,추억 사랑만큼 (Feat. 강현정 Of Bubble Sisters),1757000.0,브라운 아이드 소울,107728.0,"The Wind, The Sea, The Rain",360077.0,14831
1043,Because Of You,1757002.0,브라운 아이드 소울,107728.0,"The Wind, The Sea, The Rain",360077.0,11574
1044,흔들어 주세요,3467467.0,철싸 (노홍철 & 싸이),550446.0,무한도전 서해안 고속도로 가요제,1324270.0,12123
1045,어떻게 지내 (Prod. By VAN.C),32438894.0,오반,925515.0,어떻게 지내,10399190.0,183332
1046,축하해 (Prod. By VAN.C),32915886.0,오반,925515.0,축하해,10488222.0,47713
1047,행복,31470006.0,오반,925515.0,행복,10229387.0,125040
1048,수사반장,622778.0,DJ DOC,100005.0,"Love & Sex, Happiness 6집",43512.0,564
1049,"I Wanna (Drop It, Like It'S Hot! - Feat. Smash Of 45Rpm, Red-Roc)",622776.0,DJ DOC,100005.0,"Love & Sex, Happiness 6집",43512.0,3362
1050,다정히 내 이름을 부르면,33496587.0,경서예지,2863470.0,다정히 내 이름을 부르면 (경서예지 x 전건호),10610525.0,145371
1051,사실 나는 (Feat.전건호),32525311.0,경서예지,2863470.0,사실 나는,10416034.0,94608
1052,Memories,32055419.0,Maroon 5,107721.0,JORDI (Deluxe),10330593.0,192127
1053,Sugar,4857981.0,Maroon 5,107721.0,V (Deluxe Edition),2279275.0,223693
1054,"사랑, 참...",1456656.0,홍경민,891.0,Evolution Of Rhythm,327838.0,5667
1055,Tonight,634613.0,홍경민,891.0,Listen & Repeat,44763.0,1143
1056,북 (Prod. SLO),30957524.0,Rohann (이로한),2111771.0,고등래퍼2 팀대항전 Part.1,10148752.0,93050
1057,"이로한 (Feat. ELO, Jessi) (Prod. Padi)",31019585.0,Rohann (이로한),2111771.0,고등래퍼2 Final,10158254.0,62444
1058,"Like It (Feat. 행주, 보이비)",30974158.0,Rohann (이로한),2111771.0,고등래퍼2 팀대항전 Part.2,10151113.0,53387
1059,띵 (Prod. By 기리보이),31554317.0,Jvcki Wai,982316.0,Dingo X Indigo Music,10241866.0,136478
1060,날 그만 잊어요,537749.0,거미,30358.0,It's Different,35501.0,55107
1061,기억상실,537750.0,거미,30358.0,It's Different,35501.0,34628
1062,통증,1613082.0,거미,30358.0,히트 OST,349037.0,4136
1063,요즘 사람들,3759413.0,거미,30358.0,러브 레시피 II,2105946.0,4667
1064,친구라도 될 걸 그랬어,418598.0,거미,30358.0,Like Them,26396.0,90622
1065,가질 수 없는 너,7958267.0,거미,30358.0,투유 프로젝트 - 슈가맨 Part.7,2654077.0,16202
1066,내게로 오는 길,1998351.0,거미,30358.0,종합병원 2 OST Vol.2,445651.0,1506
1067,영원한 친구 (나미),3688296.0,거미,30358.0,[나는 가수다] 경연 15-1,2071186.0,452
1068,착한거짓말,1698347.0,이승기,58793.0,이별 이야기,355821.0,8637
1069,하기 힘든 말,1099594.0,이승기,58793.0,Crazy For You,313335.0,16698
1070,원하고 원망하죠,1416893.0,이승기,58793.0,남자가 여자를 사랑할 때,326571.0,13615
1071,입모양,1099596.0,이승기,58793.0,Crazy For You,313335.0,6756
1072,제발,1416892.0,이승기,58793.0,남자가 여자를 사랑할 때,326571.0,3106
1073,삭제,530124.0,이승기,58793.0,나방의 꿈,34984.0,55273
1074,그리고 안녕,5731852.0,이승기,58793.0,그리고...,2323159.0,26964
1075,뻔한남자,33061829.0,이승기,58793.0,뻔한남자,10518190.0,43756
1076,땡벌,1618894.0,이승기,58793.0,Love,349441.0,556
1077,잘할게,33129712.0,이승기,58793.0,The Project,10532045.0,30896
1078,친구잖아,3589429.0,이승기,58793.0,Tonight,2025426.0,12367
1079,한번만 더,1416896.0,이승기,58793.0,남자가 여자를 사랑할 때,326571.0,4055
1080,사랑은,1472307.0,더 네임,25353.0,Second Chance To Fly,328782.0,4872
1081,이별…후에,1707960.0,더 네임,25353.0,이별...후에,356412.0,1821
1082,겨우살아 (Feat. 케이윌),3458226.0,더 네임,25353.0,겨우살아,1317554.0,3886
1083,홀로,32808616.0,이하이,646171.0,홀로,10465994.0,147472
1084,누구 없소 (NO ONE) (Feat. B.I of iKON),31841027.0,이하이,646171.0,24℃,10292330.0,75801
1085,Love (키샤콜),3765097.0,이하이,646171.0,SBS K팝 스타 Top 5,2108106.0,9896
1086,너를 위해 (임재범),3740633.0,이하이,646171.0,SBS K팝 스타 Special No.1,2095786.0,9745
1087,For You (Feat. Crush),33142705.0,이하이,646171.0,For You,10534900.0,52399
1088,Mercy (Duffy),3750468.0,이하이,646171.0,SBS K팝 스타 Special No.2,2100869.0,9100
1089,Hey You,3747933.0,CNBLUE (씨엔블루),450801.0,EAR FUN,2093776.0,18635
1090,아직 사랑한다,3736524.0,CNBLUE (씨엔블루),450801.0,EAR FUN,2093776.0,8480
1091,쉬어 (Feat. MINO) (Prod. GRAY),34215822.0,아넌딜라이트(Anandelight),2402561.0,쇼미더머니 10 Episode 1,10765081.0,101507
1092,톡!톡!톡! (Toc Toc Toc)(CF - 투싼 '이효리'편),1581597.0,이효리,1713.0,Toc Toc Toc (Single),346067.0,6978
1093,그녀를 사랑하지마,1581598.0,이효리,1713.0,Toc Toc Toc (Single),346067.0,3833
1094,Get Ya',1108723.0,이효리,1713.0,Dark Angel,313836.0,3231
1095,기억해,3483249.0,이효리,1713.0,기억해 (네이버 재능기부 캠페인),1336252.0,1753
1096,랄랄라 (Feat. 소야),3460102.0,마이티 마우스,239366.0,랄랄라,1318477.0,29387
1097,패밀리 (Feat. 손담비),1960948.0,마이티 마우스,239366.0,패밀리,414351.0,1755
1098,꺼내 먹어요,5702706.0,Zion.T,537920.0,Eat,2319240.0,168253
1099,양화대교,5389475.0,Zion.T,537920.0,양화대교,2282942.0,189952
1100,그냥 (Just),5572312.0,Zion.T,537920.0,Young,2302415.0,154002
1101,No Make Up,7881505.0,Zion.T,537920.0,No Make Up,2644221.0,155894
1102,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),31356451.0,Zion.T,537920.0,ZZZ,10212202.0,107525
1103,노래,30227061.0,Zion.T,537920.0,OO,10035027.0,88945
1104,다시 (Feat. 유재석),7985328.0,터보,100059.0,AGAIN (다시),2657769.0,24730
1105,미치고 싶다,30399360.0,한동근,711476.0,한동근 1ST ALBUM 'Your Diary',10059997.0,79663
1106,그대라는 사치,9614761.0,한동근,711476.0,The 3rd Digital Single '그대라는 사치',2706226.0,198852
1107,이 소설의 끝을 다시 써보려 해,5398990.0,한동근,711476.0,The 1st Digital Single '이 소설의 끝을 다시 써보려 해',2284064.0,239108
1108,사랑인걸,34752959.0,한동근,711476.0,사랑인걸,10890071.0,32921
1109,Snowman,30717645.0,Sia,54103.0,Everyday Is Christmas (Snowman Deluxe Edition),10107511.0,207750
1110,고백,31356458.0,양다일,695994.0,고백,10212203.0,146906
1111,미안해,30809895.0,양다일,695994.0,inside,10123639.0,201111
1112,My Love,31918207.0,양다일,695994.0,My Love,10305684.0,23631
1113,요즘,33167083.0,양다일,695994.0,요즘,10540303.0,24302
1114,나비무덤,848804.0,테이크 (TAKE),105789.0,To Girl,303280.0,55539
1115,발걸음이 들려오면,1610825.0,견우 (Kyunwoo),172281.0,The Kiss,348811.0,221
1116,진저리,1114298.0,견우 (Kyunwoo),172281.0,Who's NEXT in 2006,314297.0,2045
1117,깡 Official Remix,32646938.0,식케이 (Sik-K),786648.0,깡 Official Remix,10439549.0,71656
1118,어떻게 사랑이 그래요,1490825.0,이승환,26.0,Hwantastic,331503.0,75368
1119,내 맘이 안 그래,1758645.0,이승환,26.0,말랑,360187.0,1287
1120,Yuki No Hana,622082.0,Nakashima Mika,52974.0,Love,42298.0,14436
1121,살다가 한번쯤,3427926.0,포맨 (4MEN),100176.0,The Artist,1294153.0,46389
1122,안아보자,7924015.0,포맨 (4MEN),100176.0,4MEN 1st Live Album,2649785.0,51828
1123,눈 떠보니 이별이더라,30690674.0,포맨 (4MEN),100176.0,REMEMBER ME,10105438.0,115903
1124,그 남자 그 여자,3590149.0,포맨 (4MEN),100176.0,그 남자 그 여자,2025499.0,26209
1125,넌 나의 집,5717521.0,포맨 (4MEN),100176.0,넌 나의 집 (Made in THE VIBE),2321284.0,20309
